,42101,42101,42101,42401,42401,42401,42602,42602,42602,44201,44201,44201
,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi
2010-01-01,4.817204301075269,0.0,,11.768049155145931,0.0,,16.645161290322584,0.0,,23.096774193548388,0.0,
2010-02-01,3.5595238095238093,3.396967073517381e-06,,11.301020408163263,2.3757071772050474e-05,,13.07142857142857,0.0003305081946712521,,28.405357142857145,0.00044607358336026294,
2010-03-01,4.354838709677419,5.834495199215257e-06,,11.118279569892474,3.793310727710274e-05,,15.559139784946234,0.0005124621140078145,,40.876230899830226,0.000693299896309418,
2010-04-01,5.266666666666668,8.50525123321683e-06,,7.842857142857144,5.111546652014057e-05,,16.62222222222222,0.0007329111024434626,,60.118596491228075,0.0010924195273887606,
2010-05-01,4.338709677419355,1.155105916244905e-05,,6.009216589861751,5.689050957750189e-05,,11.1505376344086,0.0009412664669464741,,42.767741935483876,0.0016766778705373164,
2010-06-01,4.511111111111111,1.3615650061693735e-05,,7.276190476190474,6.0454092466809174e-05,,11.533333333333331,0.001010325610027141,,45.47348927875243,0.0016408460015001074,
2010-07-01,4.419354838709677,1.5437154503047236e-05,,6.824884792626729,6.727667786673606e-05,,11.580645161290324,0.001085059315829849,,46.62419354838708,0.0018339895767408468,
2010-08-01,4.612903225806452,1.687956358523342e-05,,6.184331797235023,7.176428204764045e-05,,9.23655913978495,0.001140599714626358,,43.05670628183361,0.001980063873814634,
2010-09-01,5.411111111111111,1.8135692148096563e-05,,8.733333333333336,7.469198742471807e-05,,16.2,0.001130403948142723,,55.94166666666667,0.0020063184409340154,
2010-10-01,5.397849462365592,1.9634275543727672e-05,,9.585829493087557,8.267480569784072e-05,,17.526881720430108,0.00125034912940088,,46.45305602716467,0.002291399245913786,
2010-11-01,5.577777777777778,2.078008655280341e-05,,8.07202380952381,8.999932001866264e-05,,14.566666666666668,0.001349019477203443,,27.033333333333335,0.0021917843799599667,
2010-12-01,5.311827956989247,2.180123195805326e-05,,12.804723502304148,8.913416220518284e-05,,16.397849462365592,0.0013310424609690372,,22.161290322580644,0.0016601683771528095,
2011-01-01,5.419354838709677,4.817224915399491,,11.577764976958525,11.768134806904227,,16.63440860215054,16.64644825463467,,28.274193548387096,23.097609386231476,
2011-02-01,5.029761904761904,3.8546003655443406,,9.861607142857142,11.211203466017583,,16.88690476190476,13.063818890591529,,36.089285714285715,30.237081643523904,
2011-03-01,4.677419354838711,5.038017263226189,,6.237903225806452,10.48751679349867,,14.193548387096776,18.071616412968,,39.24861751152074,43.56522927422856,
2011-04-01,4.361111111111111,5.8393771047001835,,7.102579365079365,5.750584169473258,,13.155555555555559,15.652993999313791,,45.01470342522974,59.614218589958625,
2011-05-01,4.89247311827957,4.431134082343474,,7.463709677419355,5.369725150058917,,14.559139784946236,9.426798707667635,,53.27803379416283,38.061562687585365,
2011-06-01,4.422222222222222,4.611401319787449,,7.4523809523809526,7.242044171335636,,14.1,13.726881263202845,,63.05423976608188,49.99662980507834,
2011-07-01,4.139784946236559,4.459194857885069,,5.415322580645161,6.483425994593317,,10.77419354838709,12.77838440522433,,50.11866359447004,51.78441196440711,
2011-08-01,4.333333333333334,4.522269596587905,,7.6699308755760365,5.423253985866568,,14.021505376344082,8.97924456319356,,62.9502546689304,44.03403077176635,
2011-09-01,4.355555555555555,5.2237368715400105,,7.766666666666667,9.101299159356374,,13.411111111111113,19.590849425486766,,44.99357978279031,63.85042070617173,
2011-10-01,4.677419354838709,4.94559845244197,,6.504032258064516,9.004920898498073,,13.41935483870968,15.662358492275121,,38.111443932411674,42.39408425289194,
2011-11-01,5.122222222222221,4.998176956502285,,9.075,6.841525041206763,,12.822222222222223,12.68269108954538,,29.733333333333334,26.095584019978745,
2011-12-01,5.903225806451613,4.7546436016386835,,7.545506912442396,12.95185888869336,,14.591397849462364,15.45983807141996,,24.887096774193548,23.15211876810575,
2012-01-01,5.440860215053763,5.13739180983877,,7.512096774193548,9.230903632178833,,14.672043010752688,15.19050725205163,,27.06451612903226,27.079744430528553,
2012-02-01,4.977011494252874,4.453953582336434,,6.732758620689655,8.25718838480715,,13.195402298850576,13.383443836002487,,31.398275862068964,33.22171177434706,
2012-03-01,4.688172043010754,4.829874688916048,,6.318548387096774,6.053594478745923,,12.720430107526884,13.32145364103253,,39.963133640552996,40.130380512351415,
2012-04-01,4.35,5.086460823046851,,5.191666666666666,5.347255353876033,,12.094444444444447,13.047485289038377,,46.731349206349215,52.7580582084051,
2012-05-01,4.67741935483871,4.640194089917054,,4.463709677419355,4.569685742428016,,12.569892473118282,10.597361261336534,,49.93241167434716,46.32981919339802,
