,42101,42101,42101,42401,42401,42401,42602,42602,42602,44201,44201,44201
,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi,aqi,pred_aqi,fore_aqi
2010-01-01,9.482173174872665,0.0,,15.166666666666666,0.0,,35.685483870967744,0.0,,33.39977559607293,0.0,
2010-02-01,7.234231411862991,3.1003377206499985e-06,,15.505952380952381,0.0003561811092720776,,33.54017857142857,0.00016642705562489225,,37.84178571428571,6.113932168698324e-06,
2010-03-01,6.3921901528013585,4.624051496918741e-06,,18.34408602150538,0.0005199061525181058,,32.57258064516129,0.00031036922432427363,,45.46020336605892,7.03226907102448e-05,
2010-04-01,5.813157894736842,5.756795065579263e-06,,16.033333333333328,0.0006810901881789979,,29.2875,0.00042975815713665273,,55.21910268270121,0.00013440884305736971,
2010-05-01,5.629032258064516,6.540888168306811e-06,,22.870967741935484,0.000709783580902773,,30.330645161290324,0.0005150380366994063,,64.9768732654949,0.0002032735142058499,
2010-06-01,5.425,7.113956608206193e-06,,21.13888888888889,0.000891792574661122,,25.48690476190476,0.0005880942959963327,,61.99858156028369,0.0002787721323151463,
2010-07-01,3.769009216589862,7.456222988655968e-06,,18.18924731182796,0.0009274504589553531,,15.88863287250384,0.0006221290237539421,,51.20306764942854,0.00035618379719780575,
2010-08-01,4.677419354838711,7.102324529425769e-06,,24.954838709677425,0.0008739431240185076,,22.052419354838708,0.0005965817739978989,,49.137208677747594,0.0004098691110783722,
2010-09-01,5.895833333333333,7.027162183602164e-06,,21.49444444444445,0.0009922765684313559,,31.146428571428565,0.0005895706532234844,,50.873280912735126,0.0004291464848723606,
2010-10-01,5.905017921146954,7.159599994104632e-06,,19.906298003072195,0.0009236412108894418,,31.116935483870968,0.0006148589580569515,,40.97175554295605,0.00043284097688179907,
2010-11-01,8.869104030501088,7.044966483805819e-06,,14.880952380952383,0.0008023895498683041,,36.60277777777778,0.0006251464674943863,,36.39129530600118,0.0004259451656118715,
2010-12-01,10.876344086021506,7.455390389454289e-06,,16.11136712749616,0.00047820740051922306,,34.850806451612904,0.0006482748252304721,,28.01101144270025,0.00042130731120361236,
2011-01-01,10.168775036896479,9.482179490984901,,14.951612903225806,15.166733333004949,,38.17338709677419,35.686020500643,,33.170260479558394,33.399736045378454,
2011-02-01,7.9444444444444455,7.535313668528847,,17.428571428571427,15.398234451655245,,35.330357142857146,34.5581550737364,,39.115546218487395,37.84014308037572,
2011-03-01,6.153173097195868,6.762697827170126,,10.440860215053764,19.34844836153965,,34.98963133640554,33.74994100520264,,46.69009832672071,45.45201837121928,
2011-04-01,4.402521008403363,5.888164511228847,,13.396666666666667,11.78942355367818,,27.266666666666666,30.66358762418189,,58.10750841750842,55.294597111877216,
2011-05-01,3.874807987711213,5.222724410365764,,14.512903225806452,22.100067305918444,,27.138248847926267,30.66399571462723,,65.331402168724,65.11858767403366,
2011-06-01,4.17,4.709433846205634,,17.173333333333336,16.57494684509976,,29.513095238095236,24.716631134932584,,70.27489177489176,62.29722142280659,
2011-07-01,3.5537634408602146,3.041420981350937,,18.24516129032258,16.577307271388356,,19.72350230414747,16.260803531478924,,58.215443698322964,51.45035562690967,
2011-08-01,3.5967741935483875,4.233201276022,,22.467741935483872,24.820275261032172,,23.294930875576032,23.331436835933324,,59.41349541930937,49.83328026457404,
2011-09-01,4.124444444444444,5.227128850921097,,20.78666666666667,20.046950413862323,,29.457142857142845,32.29953385443999,,50.66338736199202,51.86907797875593,
2011-10-01,6.446131140628295,4.97613799610513,,20.792473118279567,19.71694733547133,,37.10138248847927,31.330565210364206,,41.54389814986214,42.42830886274541,
2011-11-01,7.816339869281046,8.625508862723105,,15.916666666666666,15.322120461290517,,35.409523809523805,38.06651131832383,,33.65764879183997,37.53918381122805,
2011-12-01,9.068100358422939,10.229189823681475,,17.763440860215052,16.81448240585644,,33.949308755760356,35.550124351521276,,28.85937411313972,28.859043518955144,
2012-01-01,9.551022559561456,9.050809024674797,,20.397849462365592,15.586865409785442,,36.93855606758833,37.5673562176431,,29.60560239491691,34.07699324367132,
2012-02-01,7.5362857786792885,7.141373393124405,,17.49425287356322,19.17992339390398,,37.5911330049261,34.766968123440655,,38.61699114557554,39.15006412867681,
2012-03-01,6.64361954459203,5.961374447358595,,17.091397849462364,14.662933633353937,,37.60829493087557,34.84959624702476,,46.8960374440001,46.37382079242402,
2012-04-01,5.827777777777778,5.032154943111699,,19.445555555555554,16.308199038859968,,34.279365079365085,30.023708467349323,,64.0394627336488,56.91555721537079,
2012-05-01,4.6282642089093695,4.909241964947004,,16.666666666666664,21.017007587061766,,32.831797235023046,31.533768381698046,,79.2100354634113,65.43477002305396,
2012-06-01,3.857142857142858,4.775172384810996,,15.499999999999998,17.944037140241992,,26.578571428571422,30.57294534073384,,56.14602262939472,67.08845572104848,
2012-07-01,3.663594470046083,3.3376658053396566,,20.04838709677419,16.659198550556265,,20.772657450076803,19.537481694653877,,57.803402365742926,56.34017237777007,
2012-08-01,4.313364055299539,4.0347363354148555,,21.392473118279575,24.78061609444558,,25.8247311827957,24.416838762276527,,61.81203975236231,55.07833220861084,
2012-09-01,4.622222222222223,4.988767203866119,,19.738888888888887,19.633750738547132,,27.209523809523812,32.22503610268107,,49.01072390572391,51.46811649723755,
2012-10-01,6.510649905123339,6.0032776114238535,,22.349462365591396,19.80243162188263,,35.963133640552996,34.53811600209755,,41.75197132616488,42.27618022481207,
